time,smo2_dom,smo2_ndom,heart_rate,smo2_avg,participant_id,session,power,lap
0,64.64626977806398,51.84429423747647,117,58.24528200777023,11,3,70,1
1,64.62860501369732,51.83696425383115,117,58.23278463376424,11,3,70,1
2,64.59123391643806,51.82048429571821,117,58.20585910607814,11,3,70,1
3,64.53447159920611,51.79491740391103,117,58.16469450155857,11,3,70,1
4,64.45878015912577,51.76036382474413,117,58.10957199193495,11,3,70,1
5,64.3647539537836,51.716961408327066,117,58.040857681055336,11,3,70,1
6,64.25310507432586,51.66488614671077,117,57.958995610518315,11,3,70,1
7,64.12464881116138,51.604352849851004,117,57.86450083050619,11,3,70,1
8,63.98028949141409,51.535615956617036,117,57.75795272401557,11,3,70,1
9,63.821007650869994,51.45897047748685,117,57.63998906417842,11,3,70,1
10,63.64784862394925,51.37475306495095,117,57.511300844450105,11,3,70,1
11,63.461911756218555,51.283343207012265,117,57.37262748161541,11,3,70,1
12,63.264339930607086,51.18516258777329,117,57.224751259190185,11,3,70,1
13,63.0563095853082,51.08066870770134,117,57.068489146504774,11,3,70,1
14,62.839020815450816,50.97034343980271,117,56.904682127626764,11,3,70,1
15,62.61368656488525,50.8546817816707,117,56.734184173277974,11,3,70,1
16,62.381520791903554,50.73418294179276,117,56.557851866848154,11,3,70,1
17,62.14372637035872,50.60934277708094,117,56.37653457371983,11,3,70,1
18,61.90148329255452,50.48064718374708,117,56.1910652381508,11,3,70,1
19,61.65593754536924,50.348566628922505,117,56.00225208714588,11,3,70,1
20,61.40819054375306,50.21355210809689,119,55.81087132592498,11,3,70,1
21,61.15928851858998,50.07603291120893,118,55.61766071489946,11,3,70,1
22,60.91021223196909,49.93641580021362,117,55.423314016091354,11,3,70,1
23,60.66186836912662,49.795084420981134,118,55.228476395053875,11,3,70,1
24,60.41508395733659,49.65239874811238,118,55.03374135272449,11,3,70,1
25,60.17060467548083,49.50869533699711,117,54.83965000623897,11,3,70,1
26,59.92909499312344,49.36428847503058,116,54.64669173407701,11,3,70,1
27,59.691137103796855,49.21947164149065,119,54.45530437264375,11,3,70,1
28,59.4572298125864,49.07451907608353,119,54.26587444433497,11,3,70,1
29,59.227789807368794,48.929687646652525,118,54.07873872701066,11,3,70,1
30,59.003155208370735,48.78521881668752,118,53.89418701252913,11,3,70,1
31,58.78359070675152,48.641340123388964,118,53.71246541507024,11,3,70,1
32,58.56929360413487,48.49826596742366,118,53.53377978577927,11,3,70,1
33,58.36039957847496,48.35619790587211,118,53.35829874217353,11,3,70,1
34,58.15698788052136,48.21532464009436,118,53.18615626030786,11,3,70,1
35,57.959086543939854,48.07582189046311,118,53.01745421720148,11,3,70,1
36,57.766678095498165,47.937852545174444,118,52.8522653203363,11,3,70,1
37,57.57970615499265,47.80156766560755,118,52.6906369103001,11,3,70,1
38,57.398082632522296,47.66710834567995,118,52.532595489101126,11,3,70,1
39,57.22169454854582,47.534607837603915,118,52.37815119307487,11,3,70,1
40,57.05041038050771,47.40419355167861,118,52.22730196609316,11,3,70,1
41,56.884086718062925,47.275988732951284,118,52.080037725507104,11,3,70,1
42,56.722575619051646,47.150114202892965,118,51.93634491097231,11,3,70,1
43,56.56573266838973,47.02669113951719,118,51.79621190395346,11,3,70,1
44,56.41342544950604,46.90584508911002,118,51.659635269308026,11,3,70,1
45,56.265541845299325,46.78771062243386,118,51.526626233866594,11,3,70,1
46,56.12199748785458,46.67243565803678,118,51.39721657294568,11,3,70,1
47,55.98274157830181,46.56018408500219,118,51.271462831652,11,3,70,1
48,55.84776059040546,46.45113619512006,118,51.14944839276276,11,3,70,1
49,55.717079663591754,46.34548731206909,118,51.03128348783042,11,3,70,1
50,55.59076129546728,46.24344480988609,118,50.91710305267669,11,3,70,1
51,55.4689007482094,46.14522351770504,118,50.80706213295722,11,3,70,1
52,55.351618753103935,46.05103960510494,118,50.701329179104434,11,3,70,1
53,55.23905326746718,45.96110313983313,118,50.600078203650156,11,3,70,1
54,55.13135242795742,45.87560989981092,118,50.50348116388417,11,3,70,1
55,55.0286700637165,45.79473341158008,118,50.411701737648286,11,3,70,1
56,54.93116084095318,45.718618480177355,118,50.32488966056527,11,3,70,1
57,54.83897250062254,45.64737776836719,118,50.24317513449486,11,3,70,1
58,54.752238698178054,45.58109142300345,118,50.16666506059075,11,3,70,1
59,54.6710749791225,45.51980818618414,118,50.09544158265332,11,3,70,1
60,54.595576425251004,45.46354720964247,118,50.029561817446734,11,3,70,1
61,54.52581618950021,45.412300571584204,118,49.96905838054221,11,3,70,1
62,54.46184452778052,45.36603600796283,118,49.91394026787168,11,3,70,1
63,54.40368715621262,45.32469898046508,118,49.86419306833885,11,3,70,1
64,54.35134215269934,45.28821388662245,118,49.819778019660895,11,3,70,1
65,54.304775012304994,45.256484510433836,118,49.78062976136941,11,3,70,1
66,54.26391234419722,45.22939322698902,118,49.74665278559312,11,3,70,1
67,54.228635576262654,45.20679847489943,118,49.71771702558104,11,3,70,1
68,54.1987762291861,45.18853127868548,118,49.69365375393579,11,3,70,1
69,54.17411451754735,45.174392481502686,118,49.67425349952502,11,3,70,1
70,54.15438079288937,45.1641515687098,118,49.659266180799584,11,3,70,1
71,54.139257783898614,45.15754728047521,118,49.64840253218691,11,3,70,1
72,54.12838490587591,45.15429021208217,118,49.64133755897904,11,3,70,1
73,54.12136649762188,45.15406760104649,118,49.637717049334185,11,3,70,1
74,54.11778223562578,45.15655001291458,118,49.63716612427018,11,3,70,1
75,54.11719846366702,45.161399150291665,117,49.63929880697934,11,3,70,1
76,54.11918054183993,45.16827620495816,120,49.64372837339904,11,3,70,1
77,54.12330495368911,45.17685036812283,120,49.650077660905964,11,3,70,1
78,54.12916961754484,45.18680672373248,122,49.65798817063866,11,3,70,1
79,54.13640123813545,45.19785235950211,122,49.66712679881878,11,3,70,1
80,54.1446598997658,45.20972060300017,122,49.67719025138298,11,3,70,1
81,54.15364246744691,45.22217436270019,122,49.68790841507355,11,3,70,1
82,54.16308528894504,45.235008383055145,122,49.69904683600009,11,3,70,1
83,54.17276561724516,45.24804905174617,122,49.71040733449567,11,3,70,1
84,54.18250156246043,45.26115156723475,122,49.72182656484759,11,3,70,1
85,54.19215077173605,45.27419544473044,122,49.733173108233245,11,3,70,1
86,54.20160823014323,45.28707972839628,122,49.74434397926976,11,3,70,1
87,54.21080377002421,45.299719667383734,122,49.75526171870397,11,3,70,1
88,54.21969948551836,45.31204524744565,122,49.76587236648201,11,3,70,1
