time,smo2_dom,smo2_ndom,heart_rate,smo2_avg,participant_id,session,power,lap
0,94.61791896247988,93.45162420066679,93,94.03477158157332,10,3,100,1
1,94.58300651597092,93.416309208793,95,93.99965786238195,10,3,100,1
2,94.54987642402546,93.38147751374015,99,93.9656769688828,10,3,100,1
3,94.51846362216337,93.34709199901293,102,93.93277781058815,10,3,100,1
4,94.4887006935618,93.31312558741932,106,93.90091314049056,10,3,100,1
5,94.46051835980839,93.27956099761472,108,93.87003967871155,10,3,100,1
6,94.43384594592109,93.24639059156479,109,93.84011826874294,10,3,100,1
7,94.40861182071228,93.21361650826972,109,93.811114164491,10,3,100,1
8,94.38474391113223,93.18125108386802,111,93.78299749750013,10,3,100,1
9,94.3621704867778,93.1493173630115,113,93.75574392489466,10,3,100,1
10,94.34082102061285,93.11784931116439,113,93.72933516588861,10,3,100,1
11,94.3206265417987,93.0868911422354,113,93.70375884201705,10,3,100,1
12,94.30151957926829,93.0564957610256,113,93.67900767014694,10,3,100,1
13,94.28343447740684,93.02672290505855,113,93.65507869123269,10,3,100,1
14,94.26630818242593,92.99763727758932,115,93.63197273000762,10,3,100,1
15,94.25008091523422,92.96930667084463,111,93.60969379303943,10,3,100,1
16,94.23469653671215,92.94179998095602,109,93.58824825883408,10,3,100,1
17,94.22010280139212,92.91518491848664,108,93.56764385993938,10,3,100,1
18,94.20625159795433,92.88952541350186,108,93.5478885057281,10,3,100,1
19,94.19309917735154,92.8648789092188,108,93.52898904328518,10,3,100,1
20,94.18060636931179,92.84129383587332,108,93.51095010259255,10,3,100,1
21,94.1687387879004,92.81880765408545,107,93.49377322099292,10,3,100,1
22,94.15746702675052,92.7974455645188,108,93.47745629563465,10,3,100,1
23,94.14676684449782,92.77721968817292,110,93.46199326633537,10,3,100,1
24,94.13661924334042,92.75812891198574,112,93.44737407766308,10,3,100,1
25,94.12701024603072,92.74015998477299,113,93.43358511540185,10,3,100,1
26,94.11793037159687,92.72328976598531,112,93.42061006879109,10,3,100,1
27,94.10937400508804,92.70748784720037,112,93.4084309261442,10,3,100,1
28,94.1013386614887,92.69271905900446,112,93.39702886024658,10,3,100,1
29,94.09382394880899,92.67894566861703,112,93.38638480871302,10,3,100,1
30,94.08683032794113,92.66612946386158,111,93.37647989590135,10,3,100,1
31,94.08035796193488,92.65423430929998,111,93.36729613561744,10,3,100,1
32,94.07440555716566,92.6432288824994,111,93.35881721983253,10,3,100,1
33,94.06896909885077,92.63308842051475,110,93.35102875968276,10,3,100,1
34,94.0640407735367,92.62379489183222,110,93.34391783268447,10,3,100,1
35,94.05960817614925,92.61533559415903,109,93.33747188515414,10,3,100,1
36,94.0556537042063,92.60770066604562,109,93.33167718512595,10,3,100,1
37,94.05215423695714,92.60088048794576,108,93.32651736245145,10,3,100,1
38,94.04908109973296,92.59486336303208,108,93.32197223138252,10,3,100,1
39,94.04640011878324,92.58963328283355,110,93.31801670080839,10,3,100,1
40,94.04407186458072,92.58516797296694,111,93.31461991877383,10,3,100,1
41,94.04205247428452,92.58143780447163,112,93.31174513937808,10,3,100,1
42,94.04029505396309,92.57840596126205,112,93.30935050761258,10,3,100,1
43,94.03875127107732,92.57603005923058,111,93.30739066515395,10,3,100,1
44,94.03737294287166,92.57426463233288,111,93.30581878760228,10,3,100,1
45,94.03611362144503,92.57306312076683,111,93.30458837110592,10,3,100,1
46,94.03493007870514,92.57237887425258,111,93.30365447647887,10,3,100,1
47,94.03378349681819,92.57216556129049,111,93.30297452905434,10,3,100,1
